Tag,VideoName,VideoNumber,Plays,Total Videos,
Eindhoven,Tweede verjaardag der bevrijding van Eindhoven,21525,26,97,
Eindhoven,Herdenking van Eindhovens bevrijding,25224,21,97,
Eindhoven,Minister Cals heit tachtigste paal voor Technische Hogeschool te Eindhoven,149838,6,97,
Eindhoven,Open Nederlandse Tafeltenniskampioenschappen in Eindhoven,149877,13,97,
Eindhoven,Nationale atletiekkampioenschappen in Eindhoven,149909,12,97,
Eindhoven,Burgers (des)organiseren het verkeer in Eindhoven,149961,7,97,
Eindhoven,Eindhoven voetbalkampioen van Nederland,149989,10,97,
Eindhoven,Eindhoven heeft een nieuwe burgemeester,151031,4,97,
Eindhoven,Eindhoven: intocht van St. Nicolaas,151057,8,97,
Eindhoven,De nieuwe Fokker G-1,151086,13,97,
Eindhoven,Minister Deckers bezoekt Hotel Royal,151115,6,97,
Eindhoven,Evoluon,23100,35,97,
Eindhoven,Ontheemden uit Midden-Europa vinden asiel in ons land,10692,30,97,
Eindhoven,Eindhovenaar Moons; kampioen marathonloop 1950,55928,21,97,
Eindhoven,Officiële opening van de geëlektrificeerde lijn Eindhoven-Maastricht,128749,16,97,
Eindhoven,Het opzetten van dieren voor particuliere en wetenschappelijke doeleinden,8715,33,97,
Eindhoven,Eerste lichtwedstrijd PSV-stadion,11476,27,97,
Eindhoven,Atletiekwedstrijden om het Nederlands kampioenschap,73858,20,97,
Eindhoven,Feestelijke ingebruikneming van de nieuwe spoorbaan,132389,16,97,
Eindhoven,Wedstrijd om de Nederlandse voetbalbeker,10245,16,97,
Eindhoven,Om het hockeykampioenschap HTVC - PW,72685,25,97,
Eindhoven,Leden van de Eerste en Tweede Kamer brengen bezoek aan Nederlandse industrieën,14588,17,97,
Eindhoven,60 jaar Philips,79040,24,97,
Eindhoven,Dr. A.F. Philips 75 jaar,151225,10,97,
Eindhoven,Basketbal Nederland-Zweden,151252,6,97,
Eindhoven,Vleugel van nieuw stadhuis gereed,151278,5,97,
Eindhoven,Demonstraties met pantserwagens,151312,10,97,
Eindhoven,Luciferfabricage,151339,10,97,
Eindhoven,Voetbalwedstrijd Zuid-Nederland - Luxemburg,151374,4,97,
Eindhoven,Uitbreiding van Technische Hogeschool,151407,9,97,
Eindhoven,Semi-internationaal voetbal Zuid-Nederland - Luxemburg,151434,8,97,
Eindhoven,Wielercriterium,151461,8,97,
Eindhoven,Bowlingwedstrijden,151496,11,97,
Eindhoven,Gildefeesten,151544,8,97,
Eindhoven,Beveiliging kinderspeelplaatsen,151573,7,97,
Eindhoven,"Wonderland"; vakantie-dorado voor de schooljeugd,151607,10,97,
Eindhoven,Hevige windvlaag teistert de stad,151639,9,97,
Eindhoven,St. Nicolaas in ons land,151834,8,97,
Eindhoven,Erepromotie van de heer H.J. van Doorne,151856,13,97,
Eindhoven,Vakantieattracties voor de jeugd in Wonderland,151879,12,97,
Eindhoven,Feestelijke intocht der nieuwe klokken binnen de St. Trudo-parochie,151916,10,97,
Eindhoven,Atletiekwedstrijden NAV,155656,6,97,
Eindhoven,Carnaval in het Rembrandt Theater,155714,12,97,
Eindhoven,Voetbalwedstrijd PSV - Velocitas,155738,10,97,
Eindhoven,Rubywedstrijd,155841,6,97,
Eindhoven,Controle van de wijzerplaat,155863,11,97,
Eindhoven,Criterium,155885,5,97,
Eindhoven,Kerstmis 1938: jeugdige zangertjes zingen kerstliederen in de kerk,155922,11,97,
Eindhoven,Burgemeester houdt zijn intocht,155955,8,97,
Eindhoven,Motorterreinwedstrijden,155978,8,97,
Eindhoven,Weer een verkeersobstakel op de weg Eindhoven - Den Bosch verdwenen,155988,12,97,
Eindhoven,Handboogwedstrijd Nederland - België,159704,8,97,
Eindhoven,Watersportweek,160041,10,97,
Eindhoven,Zaalhockeytoernooi,160067,3,97,
Eindhoven,Kattenshow,160092,9,97,
Eindhoven,Gulle paaseierenactie voor de jeugd,160133,5,97,
Eindhoven,Speciale jubileum filmopname Karel I fabr.,160161,11,97,
Eindhoven,Miljoenenbrand,160268,10,97,
Eindhoven,Nieuwe vorm van autoslopen,160881,8,97,
Eindhoven,Dameszaalhandbalwedstrijd Nederland - Duitsland,164293,5,97,
Eindhoven,Eef Kamerbeek opnieuw kampioen tienkamp,164411,4,97,
Eindhoven,Zeilwagenrace,164436,3,97,
Eindhoven,Nationale Military met cross en steeplechase,164463,7,97,
Eindhoven,Zelfbouw bij Philips,164535,11,97,
Eindhoven,Demonstraties kunstrijden op rolschaatsen,164676,10,97,
Eindhoven,Cross kampioenschappen in Best,164916,7,97,
Eindhoven,Straaljager neergestort in Eindhovense wijk,164945,10,97,
Eindhoven,Uniek wijkcentrum "'t Karregat",164993,5,97,
Eindhoven,Gezin van 18 personen emigreert naar Australië,165043,11,97,
Eindhoven,PSV landskampioen,165057,6,97,
Eindhoven,Het Europees tweelingencongres in Oirschot,165084,7,97,
Eindhoven,Mechanisatie infanterie,165114,10,97,
Eindhoven,Terrasflats; nieuwe vorm,61831,23,97,
Eindhoven,Schiphol herleeft; officiële opening luchtlijn Amsterdam-Eindhoven-Maastricht,24534,36,97,
Eindhoven,Almelo: om het kampioenschap van Nederland,72766,12,97,
Eindhoven,Elektrificatie van het spoorwegnet; het Miljoenenlijntje weer voor passagiersvervoer opengesteld,128724,17,97,
Eindhoven,Spaanse vluchtelingen in ons land,9813,25,97,
Eindhoven,Zuinigheidsmarathon voor zelfgebouwde mobielen,22022,20,97,
Eindhoven,Machines van Philips komen uit Duitsland terug,77572,28,97,
Eindhoven,Geweldige fabrieksbrand waarbij Commandant het leven liet,656671,1,97,
Eindhoven,Prestatierit naar Parijs en terug,656718,1,97,
Eindhoven,Voetbalwedstrijd Zuid-Nederland - Luxemburg,656789,1,97,
Eindhoven,Carnaval in het Rembrandt Theater,656818,1,97,
Eindhoven,Voetbalwedstrijd PSV - Velocitas,656848,1,97,
Eindhoven,Minister Deckers bezoekt Hotel Royal,656871,0,97,
Eindhoven,Rugbywedstrijd,656890,1,97,
Eindhoven,Demonstratie met de nieuwste terreintrekker,656921,0,97,
Eindhoven,Criterium,656936,1,97,
Eindhoven,De nieuwe Fokker G-1,656971,1,97,
Eindhoven,Speciale jubileum filmopname Karel I fabr.,657007,1,97,
Eindhoven,Wielercriterium,657184,0,97,
Eindhoven,Feestelijke intocht der nieuwe klokken binnen de St. Trudo-parochie,657204,0,97,
Eindhoven,Demonstraties met pantserwagens,657233,0,97,
Eindhoven,Hevige windvlaag teistert de stad,657250,0,97,
Eindhoven,St. Nicolaas in ons land,657264,0,97,
Eindhoven,Gildefeesten,657313,0,97,
water,Zwemles voor baby's van 4 maanden,1465,15,108,
water,Noodlanding oefening helicopters,2235,20,108,
water,"Zomer" in Nederland,927,35,108,
water,Zwemonderricht aan kleuters,997,19,108,
water,Modieuze regenkleding voor het komend seizoen,493,36,108,
water,Waterprocessie,717,21,108,
water,De spoorlijn over de Moerdijk weer geheel hersteld,1577,28,108,
water,Europese kampioenschappen roeien op de Amstel,1703,28,108,
water,De nationale zwemkampioenschappen in het De Mirandabad in Amsterdam,1237,23,108,
water,Zwemsport met wipplanken,1391,19,108,
water,Dertigjarig jubileum van de zwemvereniging het IJ,1563,25,108,
water,Internationaal torenspringen,2053,30,108,
water,Iedere soldaat zwemmer,619,30,108,
water,Politie zwemfeest,1535,12,108,
water,Wedloop naar zee ter opening van het badseizoen,759,10,108,
water,Badende kinderen in het Amstelkanaal,2801,32,108,
water,Ons drinkwater bedreigd door toenemende vervuiling van rivieren,1095,21,108,
water,Nederlandse deskundigen bouwen mee aan watervoorzieningsprojekten,1507,12,108,
water,Wandelen op waterschoenen over kanaal en meren,1223,22,108,
water,Het redden van vee in het overstroomde gebied,1969,19,108,
water,Zalmvisserij,2067,28,108,
water,Overstroming,605,35,108,
water,Zuiderzeewerken,1419,36,108,
water,Kijkjes in het Sportfondsen natuurbad,1279,17,108,
water,Wolkbreuk,2123,32,108,
water,Nederland waterland,2681,20,108,
water,Nederland onder water,1039,21,108,
water,Versterking van ons inundatiegebied,1123,15,108,
water,Onze marine kustwacht,2375,29,108,
water,Het waterloopkundig laboratorium,1689,35,108,
water,Met de Marine Jeugdstorm op het water,1829,30,108,
water,Nieuws uit Indonesië: waternood en watersnood,689,30,108,
water,Internationale kanotocht dwars door Nederland,1843,10,108,
water,Aan het strand reddingsdemonstraties in zee,1619,19,108,
water,Nederlands oudste stoomgemaal exit,563,34,108,
water,Rotterdam drinkt 75 jaar water uit de Maas,843,24,108,
water,De schipbreuk van de 'Faustus' bij Hoek van Holland,1405,36,108,
water,Lage waterstand der rivieren belemmert de scheepsvaart,2403,21,108,
water,75-jarig bestaan van Artis aquarium,2165,21,108,
water,Het haringseizoen is begonnen,1377,28,108,
water,Elfde nationale 2km zwemtocht over de Waddenzee,773,26,108,
water,Nederland smacht naar regen,2869,18,108,
water,De regen kwam,2361,26,108,
water,Hoog water brengt ongerief op vele plaatsen,1801,20,108,
water,Padvinderswaterkamp,2347,14,108,
water,Valken en regenbogen zeilen in de Sneekweek,1363,24,108,
water,Hengelseizoen geopend,1675,6,108,
water,Zomer valt weer echt in het water,2221,35,108,
water,Hoogwater in Midden- en Zuid Nederland,2039,23,108,
water,Mammoet booreiland te water,1605,17,108,
water,Hoog water belemmert scheepvaartverkeer,801,21,108,
water,Vakantietrek naar het water,1997,37,108,
water,Zoetwater uit zeewater,1109,10,108,
water,Kunstzwemmen onder en boven water,1433,22,108,
water,Per watertandem naar Texel,2095,15,108,
water,150 reddingsjaren KNZHRM,1025,23,108,
water,Internaat voor schipperskinderen,10453,24,108,
water,Rotterdam en z'n havens (1925),19621,26,108,
water,IJsbrekers (1930),19408,37,108,
water,Minister Reymer opent de nieuwe keersluis,26207,33,108,
water,Scheldewedstrijd,26231,37,108,
water,De Scheldebeker zwemwedstrijden,26349,24,108,
water,Zes jaar na de stormvloed,26368,37,108,
water,Nieuwe veerpont Vlissingen-Breskens in gebruik genomen,26402,35,108,
water,Tewaterlating van de 'Willem Ruys',26509,36,108,
water,Tentenkamp Ockenburgh na slagregens leeggestroomd,27298,31,108,
water,Bezoek van het Koninklijk Instituut Ingenieurs aan de Zuiderzeewerken,27389,34,108,
water,Urk is geen eiland meer,27585,37,108,
water,Dijkdoorbraak,27756,35,108,
water,Walcheren komt droog,28645,22,108,
water,Vissersvlootrevue t.g.v. ANVV congres,28591,20,108,
water,Poolse duikboot van stapel gelopen,28609,34,108,
water,Voorschip van de "War Diwan" bij Vlissingen gelicht,28683,38,108,
water,Stremming in de vaart,28817,30,108,
water,Zweedse ertstanker "Vittangi" bij Vlissingen aan de grond,28809,27,108,
water,Gestrande tanker,28908,23,108,
water,Mosselen zaaien op het wad,28874,18,108,
water,Manoeuvres van de Koninklijke Nederlandse Marine,28984,28,108,
water,Visserijdagen,43757,24,108,
water,Vlootdagen,43780,32,108,
water,Jopie Waalberg behaalt twee wereldrecords,72735,28,108,
water,Officiele opening van het Twentekanaal,78199,18,108,
water,Zeilwedstrijden,80339,23,108,
water,Wadlopen naar Schiermonnikoog,80428,21,108,
water,Finjollen en Flying Dutchmen bekampen elkaar op de Loosdrechtse Plassen,80510,20,108,
water,Vlaggetjesdag op Urk,80529,28,108,
water,Verspringen met polsstok,80631,25,108,
water,De 325ste verjaardag van de Schermerpolder,80661,11,108,
water,Nederlands grondgebied groeit,80708,27,108,
water,De tweede Traversée d'Amsterdam voor kano's,80959,22,108,
water,De haringvloot gereed voor de jacht,81019,17,108,
water,Roeitocht door de Amsterdamse grachten,81072,20,108,
water,De haringvloot kiest weer zee,81238,20,108,
water,Noodweer veroorzaakt wateroverlast,119697,15,108,
water,Alle water is geen drinkwater,122181,15,108,
water,Giethoorn,122308,16,108,
water,Onder de Brandaris,122582,14,108,
water,Zoetwatervisserij,122957,14,108,
water,"Varen op schaal" in het Scheepsbouwkundig Proefstation,139360,5,108,
water,Onthulling van het monument Marine en Wetenschap,140244,12,108,
water,Een dag regeringscentrum,140322,12,108,
water,Professor Veraart neemt regenproeven,140389,9,108,
water,In Katwijk worden de golven gemeten,141346,10,108,
water,Nieuw zeegangslaboratorium in Wageningen,141321,11,108,
water,Demonstratie onkantelbare reddingsboot,149096,11,108,
water,Watersportweek,160041,10,108,
water,Overstroming,654705,1,108,
water,Nieuw stuntwereldrecord op het water,654995,1,108,
geschiedenis,Nieuws uit Indonesië: de conferentie van Malino,1661,35,7,
geschiedenis,Nieuws uit Indonesië: aankomst van commissie generaal; onthulling van een monument op de begraafplaats Antjol te Batavia,969,35,7,
geschiedenis,Dr. Mohammed Hatta vertrekt weer naar Indonesië,1773,30,7,
geschiedenis,Opening van de Nieuw Guinea conferentie,1493,28,7,
geschiedenis,De Noordam brengt de eerste Marshall goederen,1745,20,7,
geschiedenis,Voorbereidingen voor de eerste vlucht van ruimte-vliegtuig 'Enterprise',1335,23,7,
geschiedenis,Nieuws uit Indonesië: opheffing van het KNIL,6701,37,7,
religie,Waterprocessie,717,21,37,
religie,Kerstviering 1958,2521,14,37,
religie,Laatste dag van de zevenjaarlijkse Heiligdomsvaart,2960,27,37,
religie,St. Rosafeesten,3017,25,37,
religie,300jarig bestaan van de hoofdsynagoge,2645,17,37,
religie,Toogdag van de Nederlandse Hervormde Kerk,3269,14,37,
religie,Tentoonstelling 'Goden en demonen van Tibet',2747,21,37,
religie,Dominee bouwt zelf een kerk,2478,8,37,
religie,Kerstsfeer in de RK kerk,2499,7,37,
religie,Nieuwe bijbelvertaling gereedgekomen,2931,12,37,
religie,Viering van het einde van de islamitische vasten,3121,10,37,
religie,St. Bonifatius bedevaart naar Dokkum,2661,19,37,
religie,Uitreiking van de 10.000ste bijbel in het rampgebied,2702,17,37,
religie,Billy Graham; massale evangelisatieavond in het Feyenoord stadion,3238,33,37,
religie,De Heiligdomsvaart 1955,3032,17,37,
religie,Plechtige bevestiging van opperrabijn Schuster in Amsterdam,2818,23,37,
religie,75 jaar stille omgang in Amsterdam,2998,10,37,
religie,Nieuws uit de West,3140,23,37,
religie,Bisschop van Roermond opent 'noodkist van St. Servaas',2552,32,37,
religie,Tommy Lee Osborn predikt in Den Haag,3067,37,37,
religie,Congres van Jehova's Getuigen in Amsterdam,2732,31,37,
religie,De wereld van de bijbel,2855,10,37,
religie,Joods paasfeest,2718,15,37,
religie,Dr. Simonis tot bisschop gewijd,2598,18,37,
religie,Museum vol heiligenbeelden,3155,19,37,
religie,De laatste in ons land levende begijntjes,3223,29,37,
religie,Congres van Jehova-Getuigen,2778,32,37,
religie,Schoonmaken en restaureren van veldkruisen,3208,8,37,
religie,Opening van het eerste islamitische gebedshuis in ons land,3053,25,37,
religie,Het kerstverhaal in de beeldende kunst,11038,28,37,
religie,Tentoonstelling 'Het leven van boeddha in de kunst',11384,22,37,
religie,Pontificale rouwdienst voor paus Pius XII,11541,24,37,
religie,Broedergemeente,12396,24,37,
religie,Massaal Graal spreekkoor,13571,31,37,
religie,Paasviering in Twente,14545,16,37,
religie,St. Servaasprocessie in Maastricht,122875,14,37,
religie,Broedergemeente,653549,1,37,
sport,Europese kampioenschappen roeien op de Amstel,1703,28,225,
sport,De nationale zwemkampioenschappen in het De Mirandabad in Amsterdam,1237,23,225,
sport,Dertigjarig jubileum van de zwemvereniging het IJ,1563,25,225,
sport,Internationaal torenspringen,2053,30,225,
sport,Elfde nationale 2km zwemtocht over de Waddenzee,773,26,225,
sport,Open Nederlandse kampioenschappen short-track op de schaatsen,8771,19,225,
sport,Turninternaat Papendal onder de loep; Nationaal Kampioenschap voor meisjes,8878,30,225,
sport,Tafeltennis-interland Nederland-China,8926,28,225,
sport,Sport: paardenrennen,9104,17,225,
sport,De Tour de France 1954,9141,34,225,
sport,Verrassende voetbalzege in Düsseldorf,9166,19,225,
sport,Open Nederlandse Golfkampioenschappen,9306,17,225,
sport,Voetbalwedstrijd Holland-België,9680,18,225,
sport,Wat is handbal?,9604,24,225,
sport,De 10e Elfstedentocht,9549,25,225,
sport,Sportdemonstraties,9579,27,225,
sport,Ski-kampioen Jan Boon demonstreert op Duinrell,9938,22,225,
sport,Jaarlijkse nationale veldrit voor wielrenners,9892,17,225,
sport,Wedstrijd om de Nederlandse voetbalbeker,10245,16,225,
sport,Sportwedstrijd van de SS und Polizeisportgemeinschaft Niederlände,10224,21,225,
sport,Zesstedenwedstrijd gewichtheffen,10067,22,225,
sport,Internationaal politie sporttoernooi,10349,4,225,
sport,Tennisopleiding voor de Nederlandse jeugd,10283,21,225,
sport,Schaken om de wereldtitel,10428,23,225,
sport,Amsterdamse Sportweek 1949,10581,16,225,
sport,Internationale kaatswedstrijden,10557,35,225,
sport,Nieuw sportpark geopend,10620,13,225,
sport,Honkbalwedstrijd Nederland-België,10717,29,225,
sport,Vijftig jaar korfbal in ons land,10835,16,225,
sport,Universitaire sportweek,10864,22,225,
sport,Training van het Nederlandse waterpoloteam voor het toernooi om de Trofeo d'Italia,10984,19,225,
sport,Sportdag voor oorlogsinvaliden te Doorn,11110,15,225,
sport,Voetbalwedstrijd Nederland - België (1-0),11230,27,225,
sport,Jeugd Olympische Spelen 1955,11306,18,225,
sport,Spectaculaire eindstrijd om de nationale turntitel voor dames,11428,16,225,
sport,Eerste lichtwedstrijd PSV-stadion,11476,27,225,
sport,De 'Harlem Globetrotters' in Scheveningen,11508,22,225,
sport,Amsterdamse scholieren schoppen het ver,11595,14,225,
sport,Nieuw sportcentrum voor studenten,11621,21,225,
sport,Opblaasbare sporthal in Amsterdam,11795,24,225,
sport,100 jaar lichamelijke opvoeding,11847,33,225,
sport,Nederlandse atletiek kampioenschappen,11892,15,225,
sport,Trampoline kampioenschappen,11927,9,225,
sport,Snelwandelkampioenschap,11956,16,225,
sport,Clubkampioenschappen schermen,12000,11,225,
sport,Volleybal Nederland-Albanië,12156,10,225,
sport,Jumping Amsterdam 2e lustrum,12180,10,225,
sport,Zesdaagse,12443,21,225,
sport,Uniek tennis-centrum,12516,9,225,
sport,Feyenoord-Legia Warschau,12539,28,225,
sport,IJshockey Nederland - Roemenië,12588,17,225,
sport,Wereldkampioenschappen schaatsen,12611,12,225,
sport,Sport instuif voor het hele gezin,12632,14,225,
sport,Europese zwemkampioenschappen voor de jeugd,12744,15,225,
sport,Rugby Nederland - Zuid-Afrika,12820,24,225,
sport,Judo kampioenschappen,12841,21,225,
sport,Brandingzeilen: spectaculaire sport,12919,15,225,
sport,Kijkje achter de schermen van de Voetbal-Toto,12970,16,225,
sport,Internationale marathon in de omgeving van Enschede,13092,17,225,
sport,Sportwedstrijd tussen Hitlerjugend en Jeugdstorm,14239,27,225,
sport,Internationaal wielercriterium,26273,21,225,
sport,27ste boulevardloop in Vlissingen,26461,22,225,
sport,Nationale kampioenschappen kunstrijden op de schaats,49053,22,225,
sport,Europese schaatskampioenschappen heren,49248,29,225,
sport,De 2e voetballoze zondag,49287,17,225,
sport,Schoonrijden voor dames om de Olga Schiffelers beker,49379,23,225,
sport,Nationale schaatskampioenschappen,51377,26,225,
sport,Kaleidoscoop van de winter: Nederlandse schaatskampioenschappen,51585,18,225,
sport,Eindhovenaar Moons; kampioen marathonloop 1950,55928,21,225,
sport,Skateboardwedstrijden,55958,19,225,
sport,Wielerzesdaagse op hometrainers,55989,15,225,
sport,Derk Thijs wint nationale titel windsurfing,56019,24,225,
sport,Honkbalweek,56046,16,225,
sport,Amstel Gold wielerrace,56075,17,225,
sport,Jeugdkampioenschap badminton,56112,22,225,
sport,Internationaal squashtournooi,56142,13,225,
sport,Ajax voetbalkampioen van Nederland,56171,19,225,
sport,Persoonlijke kampioenschappen beugelen in Stramproy,56206,15,225,
sport,Taekwondo-wedstrijd tussen Nederland en Zuid-Korea,56237,20,225,
sport,Twentse bergbeklimmers,56268,12,225,
sport,Opzienbarende cricketmatch,56301,29,225,
sport,Nationale kanokampioenschappen,56417,8,225,
sport,Waterskiën op de Bosbaan,56449,23,225,
sport,Polsstokspringen in Winsum,56483,14,225,
sport,Nederlandse floretkampioenschappen,56537,8,225,
sport,Frans spel in Nederland,56577,10,225,
sport,Hockey Nederland - West-Duitsland,56606,17,225,
sport,Training Olympische voetballers,56634,9,225,
sport,De TT-races in Assen,56674,27,225,
sport,Nationale midgetgolfkampioenschappen,56712,11,225,
sport,Modernste kegelhuis van Nederland,56740,8,225,
sport,Rugbywedstrijd AAC - Bank of England,56766,12,225,
sport,Internationale basketbalontmoeting,56796,10,225,
sport,Finale zaalhandbal Aalsmeer - Blauw Wit,56834,15,225,
sport,Training voor het aanstaande atletiekseizoen,56857,10,225,
sport,Handboogswedstrijd Nederland - België,56890,10,225,
sport,Nieuw materiaal uit Amerika voor onze honkballers,56934,23,225,
sport,Om het wereldkampioenschap dammen,56969,12,225,
sport,Krachtsportwedstrijden "Hercules",57000,19,225,
sport,Varsity op de Bosbaan,57032,14,225,
sport,Touwtrekken om het kampioenschap van Nederland,57062,11,225,
sport,Vangtennis in de Apollohal,57095,10,225,
sport,Concours hippique,57128,9,225,
sport,Robijns wint voor de derde maal het wereldkampioenschap,57157,14,225,
sport,Grasbaanraces,57231,22,225,
sport,Pushballwedstrijd,57264,27,225,
sport,Bouw van het stadion,57296,20,225,
sport,Cross country van de Koninklijke Militaire Sport Vereniging,57329,17,225,
sport,Opening van het nieuwe Ajax-stadion,29759,25,225,
sport,Arnhem heeft een nieuw stadion,30668,27,225,
sport,Tilburg: om het hockeykampioenschap van Nederland VHC - HDM (1-2),72599,22,225,
sport,Nederlands Hockeykampioenschap eindigt met 0-0,72633,20,225,
sport,De jaarlijkse Hockeydag,72657,21,225,
sport,Om het hockeykampioenschap HTVC - PW,72685,25,225,
sport,Elfstedentocht,72713,28,225,
